participant,session_type,window_center,left_eda_mean,right_eda_mean,left_eda_n_peaks,right_eda_n_peaks,left_bvp_hr_mean,right_bvp_hr_mean,left_acc_mag_mean,right_acc_mag_mean,left_temp_mean,right_temp_mean,rmssd_mean,physio_cluster,physio_state
A1,,1624262227.5,3.809164057383341,7.5763605656760795,-0.3532827794800965,-1.7025620842086377,-1.7297566943501348,1.5273571942855297,1.328498699394169,-0.27160346520693873,0.6088116495227311,0.9777988777523433,,0,Low Arousal
A1,,1624262230.0,1.338950908124578,7.527968580219138,0.35400450119507126,-0.9436306116025586,0.4978021882141154,1.6619938061207136,3.1030201470489707,-0.5290174019975941,0.7538600681819285,0.9741498048305177,,0,Movement / Artifact
A1,,1624262232.5,2.9803173658862354,7.5355726032752335,0.35400450119507126,-0.9436306116025586,0.695312731253199,1.6978577590566306,1.488227160499264,-0.7008027009702017,0.8553939612434079,0.9777988777523433,,0,High Arousal
A1,,1624262235.0,4.27136064711447,7.180238894411395,0.35400450119507126,-1.7025620842086377,0.38711523685191873,-0.23743681658115098,0.03760119332702077,-0.5304736018846344,0.8553939612434079,0.9705007319087051,,0,Low Arousal
A1,,1624262237.5,3.805751133216883,6.824906265051113,-1.0605700601552643,-0.9436306116025586,0.42467875813279243,-0.41815456651079763,-0.40959789138255487,-0.2940404267373818,0.8698988031093097,0.9632025860650539,,0,Low Arousal
A1,,1624262240.0,3.5327628850905204,6.555987895435367,-0.3532827794800965,-2.461493556814717,0.7753891557950152,0.6056365469750098,-1.2038696789272338,-0.3254282540141944,0.8844036449752372,0.9595535131432412,,0,High Arousal
A1,,1624262242.5,3.4951735913789177,6.366569025529259,-1.0605700601552643,-1.7025620842086377,0.77906577118024,-0.07746329124665745,-1.1799757617960291,-0.4229335547060257,0.8844036449752372,0.9595535131432412,0.046875,0,Low Arousal
A1,,1624262245.0,3.5074984939380505,6.188902710849115,-1.0605700601552643,-0.9436306116025586,-0.2859606516275075,-0.6359700434791214,-1.0754132355747554,-0.34548719659641847,0.8771512240422927,0.9540799037605093,0.1048156864453026,0,Low Arousal
A1,,1624262247.5,3.474838391815316,5.9911883958585985,-0.3532827794800965,-1.7025620842086377,0.12024747316568196,0.4260657023241889,-1.0958437739809868,-0.2879326552787905,0.8698988031093225,0.9413081485341521,0.0427908248050911,0,Low Arousal
A1,,1624262250.0,3.5869912060191838,5.813521541426679,0.35400450119507126,-1.7025620842086377,0.66604415802442,0.9650527593897883,-1.4253598345592986,-0.2339456665240459,0.8916560659082202,0.923062783925037,0.0632764272853643,0,High Arousal
